Full_car_name;Fuel_type;Total_consumption;Power_(HP);Displacement_(ccm);Vehicle_tax_/_year_(may_vary_due_to_WLTP_conversion);CO2_efficiency_class;Engine_type;Maximum_output_in_kW_(system_output);Maximum_output_in_PS_(system_output);Torque_(system_performance);Number_of_gears;Number_of_cylinders_(combustion_engine);Number_of_valves_(combustion_engine);Displacement_(combustion_engine);Maximum_power_at_rpm._(Combustion_engine);Maximum_torque_at_rpm._(Combustion_engine);Length_(mm);Width_(mm);Height_(mm);Luggage__volume_normal;Curb_weight_(kg);Gross_weight_(kg);Payload_(kg);Body_type;Number_of_doors;Number_of_seats_normal;Acceleration_(s);Top_speed_(km/h);CO2_emissions_(NEFZ);Gas_tank_size
BMW_323ti_compact_Sport_Edition_Automatic;Super;10.4;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4210;1698;1378;325;1365;1750;385;Schrägheck;3;5;8.6 ;225;249;52.0 
BMW_323ti_compact_Sport_Limited_Edition;Super;9.3;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4210;1698;1378;325;1330;1715;385;Schrägheck;3;5;7.8 ;230;221;52.0 
BMW_323ti_compact_Sport_Limited_Edition_Automatic;Super;10.4;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4210;1698;1378;325;1365;1750;385;Schrägheck;3;5;8.6 ;225;249;52.0 
BMW_323ti_compact_Exclusiv_Edition;Super;9.3;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4210;1698;1378;325;1330;1715;385;Schrägheck;3;5;7.8 ;230;221;52.0 
BMW_323ti_compact_Exclusiv_Edition_Automatic;Super;10.4;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4210;1698;1378;325;1365;1750;385;Schrägheck;3;5;8.6 ;225;249;52.0 
BMW_318tds_compact_;Diesel;6.4;90;1665;252 Euro;F;Diesel;66;90;190;5;4;2;1665;4400;2000;4210;1698;1393;325;1290;1675;385;Schrägheck;3;5;13.9 ;175;168;52.0 
BMW_318tds_compact_Comfort_Edition;Diesel;6.4;90;1665;252 Euro;F;Diesel;66;90;190;5;4;2;1665;4400;2000;4210;1698;1393;325;1290;1675;385;Schrägheck;3;5;13.9 ;175;168;52.0 
BMW_318tds_compact_Sport_Edition;Diesel;6.4;90;1665;252 Euro;F;Diesel;66;90;190;5;4;2;1665;4400;2000;4210;1698;1393;325;1290;1675;385;Schrägheck;3;5;13.9 ;175;168;52.0 
BMW_318tds_compact_Exclusiv_Edition;Diesel;6.4;90;1665;252 Euro;F;Diesel;66;90;190;5;4;2;1665;4400;2000;4210;1698;1393;325;1290;1675;385;Schrägheck;3;5;13.9 ;175;168;52.0 
BMW_316g_compact_(Benzinbetrieb);Super;7.8;102;1596;81 Euro;;Gas;75;102;150;5;4;2;1596;5500;3900;4210;1698;1393;325;1355;1640;285;Schrägheck;3;2;13.0 ;188;185;52.0 
BMW_316i_Coupé_;Super;7.8;102;1596;81 Euro;G;Otto;75;102;150;5;4;2;1596;5500;3900;4433;1710;1366;405;1310;1695;385;Coupe;2;5;12.7 ;195;185;62.0 
BMW_316i_Coupé_Automatic;Super;8.8;102;1596;81 Euro;G;Otto;75;102;150;4;4;2;1596;5500;3900;4433;1710;1366;405;1350;1735;385;Coupe;2;5;14.2 ;192;211;62.0 
BMW_316i_Coupé_Comfort_Edition;Super;7.8;102;1596;81 Euro;G;Otto;75;102;150;5;4;2;1596;5500;3900;4433;1710;1366;405;1310;1695;385;Coupe;2;5;12.7 ;195;185;62.0 
BMW_316i_Coupé_Comfort_Edition_Automatic;Super;8.8;102;1596;81 Euro;G;Otto;75;102;150;4;4;2;1596;5500;3900;4433;1710;1366;405;1350;1735;385;Coupe;2;5;14.2 ;192;211;62.0 
BMW_316i_Coupé_Sport_Edition;Super;7.8;102;1596;81 Euro;G;Otto;75;102;150;5;4;2;1596;5500;3900;4433;1710;1366;405;1310;1695;385;Coupe;2;5;12.7 ;195;185;62.0 
BMW_316i_Coupé_Sport_Edition_Automatic;Super;8.8;102;1596;81 Euro;G;Otto;75;102;150;4;4;2;1596;5500;3900;4433;1710;1366;405;1350;1735;385;Coupe;2;5;14.2 ;192;211;62.0 
BMW_316i_Coupé_Exclusiv_Edition;Super;7.8;102;1596;81 Euro;G;Otto;75;102;150;5;4;2;1596;5500;3900;4433;1710;1366;405;1310;1695;385;Coupe;2;5;12.7 ;195;185;62.0 
BMW_316i_Coupé_Exclusiv_Edition_Automatic;Super;8.8;102;1596;81 Euro;G;Otto;75;102;150;4;4;2;1596;5500;3900;4433;1710;1366;405;1350;1735;385;Coupe;2;5;14.2 ;192;211;62.0 
BMW_318is_Coupé_;Super;8.0;140;1796;121 Euro;G;Otto;103;140;175;5;4;4;1796;6000;4500;4433;1710;1366;405;1265;1700;435;Coupe;2;5;10.2 ;213;190;62.0 
BMW_318is_Coupé_Automatic;Super;8.8;140;1796;121 Euro;G;Otto;103;140;175;4;4;4;1796;6000;4500;4433;1710;1366;405;1315;1740;425;Coupe;2;5;11.6 ;207;209;62.0 
BMW_318is_Coupé_Comfort_Edition;Super;8.0;140;1895;97 Euro;G;Otto;103;140;180;5;4;4;1895;6000;4300;4433;1710;1366;405;1335;1720;385;Coupe;2;5;10.2 ;213;190;62.0 
BMW_318is_Coupé_Comfort_Edition_Automatic;Super;8.8;140;1895;97 Euro;G;Otto;103;140;180;4;4;4;1895;6000;4300;4433;1710;1366;405;1375;1760;385;Coupe;2;5;11.2 ;207;209;62.0 
BMW_318is_Coupé_Sport_Edition;Super;8.0;140;1895;97 Euro;G;Otto;103;140;180;5;4;4;1895;6000;4300;4433;1710;1366;405;1335;1720;385;Coupe;2;5;10.2 ;213;190;62.0 
BMW_318is_Coupé_Sport_Edition_Automatic;Super;8.8;140;1895;97 Euro;G;Otto;103;140;180;4;4;4;1895;6000;4300;4433;1710;1366;405;1375;1760;385;Coupe;2;5;11.2 ;207;209;62.0 
BMW_318is_Coupé_Exclusiv_Edition;Super;8.0;140;1895;97 Euro;G;Otto;103;140;180;5;4;4;1895;6000;4300;4433;1710;1366;405;1335;1720;385;Coupe;2;5;10.2 ;213;190;62.0 
BMW_318is_Coupé_Exclusiv_Edition_Automatic;Super;8.8;140;1895;97 Euro;G;Otto;103;140;180;4;4;4;1895;6000;4300;4433;1710;1366;405;1375;1760;385;Coupe;2;5;11.2 ;207;209;62.0 
BMW_320i_Coupé_;Super;9.0;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1375;1760;385;Coupe;2;5;9.9 ;214;213;62.0 
BMW_320i_Coupé_Automatic;Super;10.1;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1410;1795;385;Coupe;2;5;10.9 ;214;240;62.0 
BMW_320i_Coupé_Comfort_Edition;Super;9.0;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1375;1760;385;Coupe;2;5;9.9 ;214;213;62.0 
BMW_320i_Coupé_Comfort_Edition_Automatic;Super;10.1;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1410;1795;385;Coupe;2;5;10.9 ;214;240;62.0 
BMW_320i_Coupé_Sport_Edition;Super;9.0;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1375;1760;385;Coupe;2;5;9.9 ;214;213;62.0 
BMW_320i_Coupé_Sport_Edition_Automatic;Super;10.1;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1375;1760;385;Coupe;2;5;10.9 ;214;240;62.0 
BMW_320i_Coupé_Exclusiv_Edition;Super;9.0;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1375;1760;385;Coupe;2;5;9.9 ;214;213;62.0 
BMW_320i_Coupé_Exclusiv_Edition_Automatic;Super;10.1;150;1991;102 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1366;405;1410;1795;385;Coupe;2;5;10.9 ;214;240;62.0 
BMW_323i_Coupé_;Super;9.0;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1385;1770;385;Coupe;2;5;8.0 ;227;213;62.0 
BMW_323i_Coupé_Automatic;Super;10.1;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1420;1805;385;Coupe;2;5;9.0 ;224;240;62.0 
BMW_323i_Coupé_Comfort_Edition;Super;9.0;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1385;1770;385;Coupe;2;5;8.0 ;227;213;62.0 
BMW_323i_Coupé_Comfort_Edition_Automatic;Super;10.1;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1420;1805;385;Coupe;2;5;9.0 ;224;240;62.0 
BMW_323i_Coupé_Sport_Edition;Super;9.0;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1385;1770;385;Coupe;2;5;8.0 ;227;213;62.0 
BMW_323i_Coupé_Sport_Edition_Automatic;Super;10.1;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1420;1805;385;Coupe;2;5;9.0 ;224;240;62.0 
BMW_323i_Coupé_Exclusiv_Edition;Super;9.0;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1385;1770;385;Coupe;2;5;8.0 ;227;213;62.0 
BMW_323i_Coupé_Exclusiv_Edition_Automatic;Super;10.1;170;2494;127 Euro;G;Otto;125;170;245;5;6;4;2494;5500;3950;4433;1710;1366;405;1420;1805;385;Coupe;2;5;9.0 ;224;240;62.0 
BMW_328i_Coupé_;Super;9.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1395;1780;385;Coupe;2;5;7.3 ;236;218;62.0 
BMW_328i_Coupé_Automatic;Super;10.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1430;1815;385;Coupe;2;5;7.8 ;232;243;62.0 
BMW_328i_Coupé_Comfort_Edition;Super;9.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1395;1780;385;Coupe;2;5;7.3 ;236;218;62.0 
BMW_328i_Coupé_Comfort_Edition_Automatic;Super;10.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1430;1815;385;Coupe;2;5;7.8 ;232;243;62.0 
BMW_328i_Coupé_Sport_Edition;Super;9.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1395;1780;385;Coupe;2;5;7.3 ;236;218;62.0 
BMW_328i_Coupé_Sport_Edition_Automatic;Super;10.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1430;1815;385;Coupe;2;5;7.8 ;232;243;62.0 
BMW_328i_Coupé_Exclusiv_Edition;Super;9.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1395;1780;385;Coupe;2;5;7.3 ;236;218;62.0 
BMW_328i_Coupé_Exclusiv_Edition_Automatic;Super;10.2;193;2793;143 Euro;G;Otto;142;193;280;5;6;4;2793;5500;3500;4433;1710;1366;405;1430;1815;385;Coupe;2;5;7.8 ;232;243;62.0 
BMW_318i_Cabrio_;Super;8.1;115;1796;110 Euro;F;Otto;85;115;168;5;4;2;1796;5500;3900;4433;1710;1348;230;1445;1810;365;Cabrio;2;4;12.5 ;194;192;62.0 
BMW_318i_Cabrio_Automatic;Super;9.3;115;1796;110 Euro;G;Otto;85;115;168;4;4;2;1796;5500;3900;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;13.7 ;189;221;62.0 
BMW_318i_Cabrio_Sport_Edition;Super;8.1;115;1796;110 Euro;F;Otto;85;115;168;5;4;2;1796;5500;3900;4433;1710;1348;230;1445;1770;325;Cabrio;2;4;12.5 ;194;192;62.0 
BMW_318i_Cabrio_Sport_Edition_Automatic;Super;9.3;115;1796;110 Euro;G;Otto;85;115;168;4;4;2;1796;5500;3900;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;13.7 ;189;221;62.0 
BMW_318i_Cabrio_Exclusiv_Edition;Super;8.1;115;1796;110 Euro;F;Otto;85;115;168;5;4;2;1796;5500;3900;4433;1710;1348;230;1445;1770;325;Cabrio;2;4;12.5 ;194;192;62.0 
BMW_318i_Cabrio_Exclusiv_Edition_Automatic;Super;9.3;115;1796;110 Euro;G;Otto;85;115;168;4;4;2;1796;5500;3900;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;13.7 ;189;221;62.0 
BMW_320i_Cabrio_;Super;9.1;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;10.6 ;211;215;62.0 
BMW_320i_Cabrio_Automatic;Super;10.3;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1520;1845;325;Cabrio;2;4;11.7 ;207;245;62.0 
BMW_320i_Cabrio_Sport_Edition;Super;9.1;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;10.6 ;211;215;62.0 
BMW_320i_Cabrio_Sport_Edition_Automatic;Super;10.3;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1520;1845;325;Cabrio;2;4;11.4 ;207;245;62.0 
BMW_320i_Cabrio_Exclusiv_Edition;Super;9.1;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1485;1810;325;Cabrio;2;4;10.6 ;211;215;62.0 
BMW_320i_Cabrio_Exclusiv_Edition_Automatic;Super;10.3;150;1991;122 Euro;G;Otto;110;150;190;5;6;4;1991;5900;3500;4433;1710;1348;230;1520;1845;325;Cabrio;2;4;11.4 ;207;245;62.0 
BMW_328i_Cabrio_;Super;9.3;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1505;1830;325;Cabrio;2;4;7.7 ;230;221;62.0 
BMW_328i_Cabrio_Automatic;Super;10.4;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1540;1865;325;Cabrio;2;4;8.4 ;226;248;62.0 
BMW_328i_Cabrio_Sport_Edition;Super;9.3;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1505;1830;325;Cabrio;2;4;7.7 ;230;221;62.0 
BMW_328i_Cabrio_Sport_Edition_Automatic;Super;10.4;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1540;1865;325;Cabrio;2;4;8.4 ;226;248;62.0 
BMW_328i_Cabrio_Exclusiv_Edition;Super;9.3;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1505;1830;325;Cabrio;2;4;7.7 ;230;221;62.0 
BMW_328i_Cabrio_Exclusiv_Edition_Automatic;Super;10.4;193;2793;171 Euro;G;Otto;142;193;280;5;6;4;2793;5300;3950;4433;1710;1348;230;1540;1865;325;Cabrio;2;4;8.4 ;226;248;62.0 
BMW_316i_Edition_Lifestyle;Super Plus;7.1;115;1796;121 Euro;E;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1385;1810;425;Stufenheck;4;5;10.9 ;206;172;63.0 
BMW_316i_Edition_Lifestyle_Automatic;Super Plus;8.0;115;1796;121 Euro;G;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1415;1840;425;Stufenheck;4;5;11.9 ;200;194;63.0 
BMW_316i_Edition_Exclusive;Super Plus;7.1;115;1796;121 Euro;E;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1385;1810;425;Stufenheck;4;5;10.9 ;206;172;63.0 
BMW_316i_Edition_Exclusive_Automatic;Super Plus;8.0;115;1796;121 Euro;G;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1415;1840;425;Stufenheck;4;5;11.9 ;200;194;63.0 
BMW_316i_Edition_Sport;Super Plus;7.1;115;1796;121 Euro;E;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1385;1810;425;Stufenheck;4;5;10.9 ;206;172;63.0 
BMW_316i_Edition_Sport_Automatic;Super Plus;8.0;115;1796;121 Euro;G;Otto;85;115;175;5;4;4;1796;5500;3750;4471;1739;1415;440;1415;1840;425;Stufenheck;4;5;11.9 ;200;194;63.0 
BMW_318i_Edition_Lifestyle;Super Plus;7.4;143;1995;135 Euro;F;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1395;1820;425;Stufenheck;4;5;9.3 ;218;180;63.0 
BMW_318i_Edition_Lifestyle_Automatic;Super Plus;8.1;143;1995;135 Euro;G;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1435;1860;425;Stufenheck;4;5;10.2 ;214;196;63.0 
BMW_318i_Edition_Exclusive;Super Plus;7.4;143;1995;135 Euro;F;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1395;1820;425;Stufenheck;4;5;9.3 ;218;180;63.0 
BMW_318i_Edition_Exclusive_Automatic;Super Plus;8.1;143;1995;135 Euro;G;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1435;1860;425;Stufenheck;4;5;10.2 ;214;196;63.0 
BMW_318i_Edition_Sport;Super Plus;7.4;143;1995;135 Euro;F;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1395;1820;425;Stufenheck;4;5;9.3 ;218;180;63.0 
BMW_318i_Edition_Sport_Automatic;Super Plus;8.1;143;1995;135 Euro;G;Otto;105;143;200;5;4;4;1995;6000;3750;4471;1739;1415;440;1435;1860;425;Stufenheck;4;5;10.2 ;214;196;63.0 
BMW_320i_Edition_Lifestyle;Super Plus;8.9;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1470;1895;425;Stufenheck;4;5;8.3 ;226;213;63.0 
BMW_320i_Edition_Lifestyle_Automatic;Super Plus;9.4;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;9.4 ;223;226;63.0 
BMW_320i_Edition_Exclusive;Super Plus;8.9;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1470;1895;425;Stufenheck;4;5;8.3 ;226;213;63.0 
BMW_320i_Edition_Exclusive_Automatic;Super Plus;9.4;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;9.4 ;223;226;63.0 
BMW_320i_Edition_Sport;Super Plus;8.9;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1470;1895;425;Stufenheck;4;5;8.3 ;226;213;63.0 
BMW_320i_Edition_Sport_Automatic;Super Plus;9.4;170;2171;148 Euro;G;Otto;125;170;210;5;6;4;2171;6100;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;9.4 ;223;226;63.0 
BMW_325i_SMG;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;6;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Automatic;Super Plus;9.5;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1530;1955;425;Stufenheck;4;5;8.4 ;237;229;63.0 
BMW_325i_Edition_Lifestyle;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Lifestyle_SMG;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;6;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Lifestyle_Automatic;Super Plus;9.5;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1530;1955;425;Stufenheck;4;5;8.4 ;237;229;63.0 
BMW_325i_Edition_Exclusive;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Exclusive_SMG;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;6;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Exclusive_Automatic;Super Plus;9.5;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1530;1955;425;Stufenheck;4;5;8.4 ;237;229;63.0 
BMW_325i_Edition_Sport;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Sport_SMG;Super Plus;9.0;192;2494;168 Euro;G;Otto;141;192;245;6;6;4;2494;6000;3500;4471;1739;1415;440;1495;1920;425;Stufenheck;4;5;7.3 ;240;217;63.0 
BMW_325i_Edition_Sport_Automatic;Super Plus;9.5;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6000;3500;4471;1739;1415;440;1530;1955;425;Stufenheck;4;5;8.4 ;237;229;63.0 
BMW_325xi_;Super Plus;9.9;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1575;2000;425;Stufenheck;4;5;7.5 ;234;240;63.0 
BMW_325xi_Automatic;Super Plus;10.6;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;8.6 ;231;257;63.0 
BMW_325xi_Edition_Lifestyle;Super Plus;9.9;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1575;2000;425;Stufenheck;4;5;7.5 ;234;240;63.0 
BMW_325xi_Edition_Lifestyle_Automatic;Super Plus;10.6;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;8.6 ;231;257;63.0 
BMW_325xi_Edition_Exclusive;Super Plus;9.9;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1575;2000;425;Stufenheck;4;5;7.5 ;234;240;63.0 
BMW_325xi_Edition_Exclusive_Automatic;Super Plus;10.6;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;8.6 ;231;257;63.0 
BMW_325xi_Edition_Sport;Super Plus;9.9;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1575;2000;425;Stufenheck;4;5;7.5 ;234;240;63.0 
BMW_325xi_Edition_Sport_Automatic;Super Plus;10.6;192;2494;168 Euro;G;Otto;141;192;245;5;6;4;2494;6100;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;8.6 ;231;257;63.0 
BMW_330i_;Super Plus;9.1;231;2979;153 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_SMG;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Automatic;Super Plus;9.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1415;440;1540;1965;425;Stufenheck;4;5;7.0 ;247;230;63.0 
BMW_330i_Edition_Lifestyle;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Lifestyle_SMG;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Lifestyle_Automatic;Super Plus;9.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1415;440;1540;1965;425;Stufenheck;4;5;7.0 ;247;230;63.0 
BMW_330i_Edition_Exclusive;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Exclusive_SMG;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Exclusive_Automatic;Super Plus;9.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1415;440;1540;1965;425;Stufenheck;4;5;7.0 ;247;230;63.0 
BMW_330i_Edition_Sport;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Sport_SMG;Super Plus;9.1;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1415;440;1505;1930;425;Stufenheck;4;5;6.5 ;250;218;63.0 
BMW_330i_Edition_Sport_Automatic;Super Plus;9.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1415;440;1540;1965;425;Stufenheck;4;5;7.0 ;247;230;63.0 
BMW_330xi_;Super Plus;9.6;231;2979;153 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1434;440;1505;1930;425;Stufenheck;4;5;6.6 ;247;229;63.0 
BMW_330xi_Automatic;Super Plus;10.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1434;440;1635;2060;425;Stufenheck;4;5;7.4 ;242;257;63.0 
BMW_330xi_Edition_Lifestyle;Super Plus;9.9;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;6.6 ;247;240;63.0 
BMW_330xi_Edition_Lifestyle_Automatic;Super Plus;10.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1434;440;1635;2060;425;Stufenheck;4;5;7.4 ;242;257;63.0 
BMW_330xi_Edition_Exclusive;Super Plus;9.9;231;2979;202 Euro;G;Otto;170;231;300;6;6;4;2979;5900;3500;4471;1739;1434;440;1615;2040;425;Stufenheck;4;5;6.6 ;247;240;63.0 
BMW_330xi_Edition_Exclusive_Automatic;Super Plus;10.6;231;2979;202 Euro;G;Otto;170;231;300;5;6;4;2979;5900;3500;4471;1739;1434;440;1635;2060;425;Stufenheck;4;5;7.4 ;242;257;63.0 
